order_id,order_date,customer_id,customer_name,region,city,customer_segment,product_id,product_name,category,quantity,unit_price,discount_pct,net_value,currency,status,sales_rep,year,month,month_name,quarter,quarter_label,week,day_of_week,is_weekend,gross_value,discount_amount,status_group,revenue_eligible,revenue,fact_key,load_timestamp
SO2284,2024-07-12,C0013,Nykaa Fashion,North,Mumbai,Retail,P002,Wireless Headphones,Electronics,10,6800.0,20,68000.0,INR,Processing,SR07,2024,7,July,3,Q3,28,Friday,False,85000.0,17000.0,Open,True,68000.0,1285,2026-04-16 19:43:09
SO2285,2024-07-12,C0011,Ola Cabs,West,Bengaluru,Transport,P009,Filing Cabinet,Furniture,11,11400.0,5,125400.0,INR,Delivered,SR05,2024,7,July,3,Q3,28,Friday,False,132000.0,6600.0,Closed,True,125400.0,1286,2026-04-16 19:43:09
SO2286,2024-07-12,C0010,Zomato Ltd,Central,Gurugram,Food-Tech,P009,Filing Cabinet,Furniture,15,9600.0,20,144000.0,INR,Delivered,SR01,2024,7,July,3,Q3,28,Friday,False,180000.0,36000.0,Closed,True,144000.0,1287,2026-04-16 19:43:09
SO2287,2024-07-12,C0011,Ola Cabs,West,Bengaluru,Transport,P009,Filing Cabinet,Furniture,6,9600.0,20,57600.0,INR,Delivered,SR08,2024,7,July,3,Q3,28,Friday,False,72000.0,14400.0,Closed,True,57600.0,1288,2026-04-16 19:43:09
SO2288,2024-07-13,C0015,Paytm Services,South,Noida,FinTech,P009,Filing Cabinet,Furniture,20,10200.0,15,204000.0,INR,Processing,SR01,2024,7,July,3,Q3,28,Saturday,True,240000.0,36000.0,Open,True,204000.0,1289,2026-04-16 19:43:09
SO2289,2024-07-13,C0009,Amazon India,North,Hyderabad,E-Commerce,P004,Standing Desk,Furniture,12,29750.0,15,357000.0,INR,Delivered,SR03,2024,7,July,3,Q3,28,Saturday,True,420000.0,63000.0,Closed,True,357000.0,1290,2026-04-16 19:43:09
SO2290,2024-07-13,C0012,Byju's Learning,North,Bengaluru,EdTech,P005,Smartphone X12,Electronics,14,55250.0,15,773500.0,INR,Delivered,SR02,2024,7,July,3,Q3,28,Saturday,True,910000.0,136500.0,Closed,True,773500.0,1291,2026-04-16 19:43:09
SO2291,2024-07-14,C0014,Swiggy India,North,Bengaluru,Food-Tech,P007,Mechanical Keyboard,Electronics,9,6750.0,10,60750.0,INR,Delivered,SR05,2024,7,July,3,Q3,28,Sunday,True,67500.0,6750.0,Closed,True,60750.0,1292,2026-04-16 19:43:09
SO2292,2024-07-14,C0011,Ola Cabs,West,Bengaluru,Transport,P010,Conference Table,Furniture,8,46750.0,15,374000.0,INR,Delivered,SR03,2024,7,July,3,Q3,28,Sunday,True,440000.0,66000.0,Closed,True,374000.0,1293,2026-04-16 19:43:09
SO2293,2024-07-15,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P004,Standing Desk,Furniture,10,29750.0,15,297500.0,INR,Delivered,SR07,2024,7,July,3,Q3,29,Monday,False,350000.0,52500.0,Closed,True,297500.0,1294,2026-04-16 19:43:09
SO2294,2024-07-15,C0007,Mahindra Group,North,Mumbai,Manufacturing,P001,Laptop Pro 15,Electronics,7,80750.0,5,565250.0,INR,Delivered,SR01,2024,7,July,3,Q3,29,Monday,False,595000.0,29750.0,Closed,True,565250.0,1295,2026-04-16 19:43:09
SO2295,2024-07-15,C0005,HDFC Bank,South,Mumbai,BFSI,P005,Smartphone X12,Electronics,18,61750.0,5,1111500.0,INR,Delivered,SR01,2024,7,July,3,Q3,29,Monday,False,1170000.0,58500.0,Closed,True,1111500.0,1296,2026-04-16 19:43:09
SO2296,2024-07-15,C0012,Byju's Learning,North,Bengaluru,EdTech,P008,LED Monitor 27inch,Electronics,1,28000.0,0,28000.0,INR,Processing,SR02,2024,7,July,3,Q3,29,Monday,False,28000.0,-0.0,Open,True,28000.0,1297,2026-04-16 19:43:09
SO2297,2024-07-15,C0006,Tata Motors,South,Pune,Manufacturing,P010,Conference Table,Furniture,10,55000.0,0,550000.0,INR,Processing,SR07,2024,7,July,3,Q3,29,Monday,False,550000.0,-0.0,Open,True,550000.0,1298,2026-04-16 19:43:09
SO2298,2024-07-15,C0015,Paytm Services,South,Noida,FinTech,P006,Tablet Air,Electronics,3,38250.0,15,114750.0,INR,Processing,SR03,2024,7,July,3,Q3,29,Monday,False,135000.0,20250.0,Open,True,114750.0,1299,2026-04-16 19:43:09
SO2299,2024-07-15,C0004,Reliance Retail,South,Mumbai,Retail,P002,Wireless Headphones,Electronics,19,6800.0,20,129200.0,INR,Processing,SR09,2024,7,July,3,Q3,29,Monday,False,161500.0,32300.0,Open,True,129200.0,1300,2026-04-16 19:43:09
SO2300,2024-07-16,C0005,HDFC Bank,South,Mumbai,BFSI,P008,LED Monitor 27inch,Electronics,3,26600.0,5,79800.0,INR,Delivered,SR06,2024,7,July,3,Q3,29,Tuesday,False,84000.0,4200.0,Closed,True,79800.0,1301,2026-04-16 19:43:09
SO2301,2024-07-16,C0006,Tata Motors,South,Pune,Manufacturing,P010,Conference Table,Furniture,13,52250.0,5,679250.0,INR,Processing,SR04,2024,7,July,3,Q3,29,Tuesday,False,715000.0,35750.0,Open,True,679250.0,1302,2026-04-16 19:43:09
SO2302,2024-07-16,C0003,Wipro Solutions,East,Pune,Enterprise,P002,Wireless Headphones,Electronics,6,8075.0,5,48450.0,INR,Cancelled,SR08,2024,7,July,3,Q3,29,Tuesday,False,51000.0,2550.0,Cancelled,False,0.0,1303,2026-04-16 19:43:09
SO2303,2024-07-16,C0007,Mahindra Group,North,Mumbai,Manufacturing,P005,Smartphone X12,Electronics,19,65000.0,0,1235000.0,INR,Delivered,SR06,2024,7,July,3,Q3,29,Tuesday,False,1235000.0,-0.0,Closed,True,1235000.0,1304,2026-04-16 19:43:09
SO2304,2024-07-16,C0012,Byju's Learning,North,Bengaluru,EdTech,P002,Wireless Headphones,Electronics,11,6800.0,20,74800.0,INR,Delivered,SR04,2024,7,July,3,Q3,29,Tuesday,False,93500.0,18700.0,Closed,True,74800.0,1305,2026-04-16 19:43:09
SO2305,2024-07-16,C0005,HDFC Bank,South,Mumbai,BFSI,P003,Office Chair Ergonomic,Furniture,12,18700.0,15,224400.0,INR,In Transit,SR05,2024,7,July,3,Q3,29,Tuesday,False,264000.0,39600.0,Open,True,224400.0,1306,2026-04-16 19:43:09
SO2306,2024-07-16,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P010,Conference Table,Furniture,2,55000.0,0,110000.0,INR,In Transit,SR04,2024,7,July,3,Q3,29,Tuesday,False,110000.0,-0.0,Open,True,110000.0,1307,2026-04-16 19:43:09
SO2307,2024-07-16,C0005,HDFC Bank,South,Mumbai,BFSI,P009,Filing Cabinet,Furniture,13,10800.0,10,140400.0,INR,Delivered,SR06,2024,7,July,3,Q3,29,Tuesday,False,156000.0,15600.0,Closed,True,140400.0,1308,2026-04-16 19:43:09
SO2308,2024-07-16,C0015,Paytm Services,South,Noida,FinTech,P002,Wireless Headphones,Electronics,18,8075.0,5,145350.0,INR,Processing,SR07,2024,7,July,3,Q3,29,Tuesday,False,153000.0,7650.0,Open,True,145350.0,1309,2026-04-16 19:43:09
SO2309,2024-07-16,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P007,Mechanical Keyboard,Electronics,9,6750.0,10,60750.0,INR,Delivered,SR04,2024,7,July,3,Q3,29,Tuesday,False,67500.0,6750.0,Closed,True,60750.0,1310,2026-04-16 19:43:09
SO2310,2024-07-16,C0005,HDFC Bank,South,Mumbai,BFSI,P004,Standing Desk,Furniture,6,29750.0,15,178500.0,INR,Delivered,SR07,2024,7,July,3,Q3,29,Tuesday,False,210000.0,31500.0,Closed,True,178500.0,1311,2026-04-16 19:43:09
SO2311,2024-07-16,C0013,Nykaa Fashion,North,Mumbai,Retail,P001,Laptop Pro 15,Electronics,9,85000.0,0,765000.0,INR,Processing,SR08,2024,7,July,3,Q3,29,Tuesday,False,765000.0,-0.0,Open,True,765000.0,1312,2026-04-16 19:43:09
SO2312,2024-07-17,C0012,Byju's Learning,North,Bengaluru,EdTech,P007,Mechanical Keyboard,Electronics,11,6375.0,15,70125.0,INR,Processing,SR02,2024,7,July,3,Q3,29,Wednesday,False,82500.0,12375.0,Open,True,70125.0,1313,2026-04-16 19:43:09
SO2313,2024-07-17,C0014,Swiggy India,North,Bengaluru,Food-Tech,P003,Office Chair Ergonomic,Furniture,9,17600.0,20,158400.0,INR,Delivered,SR07,2024,7,July,3,Q3,29,Wednesday,False,198000.0,39600.0,Closed,True,158400.0,1314,2026-04-16 19:43:09
SO2314,2024-07-17,C0010,Zomato Ltd,Central,Gurugram,Food-Tech,P009,Filing Cabinet,Furniture,11,10200.0,15,112200.0,INR,In Transit,SR01,2024,7,July,3,Q3,29,Wednesday,False,132000.0,19800.0,Open,True,112200.0,1315,2026-04-16 19:43:09
SO2315,2024-07-17,C0011,Ola Cabs,West,Bengaluru,Transport,P003,Office Chair Ergonomic,Furniture,15,20900.0,5,313500.0,INR,Delivered,SR04,2024,7,July,3,Q3,29,Wednesday,False,330000.0,16500.0,Closed,True,313500.0,1316,2026-04-16 19:43:09
SO2316,2024-07-17,C0011,Ola Cabs,West,Bengaluru,Transport,P005,Smartphone X12,Electronics,11,52000.0,20,572000.0,INR,Delivered,SR03,2024,7,July,3,Q3,29,Wednesday,False,715000.0,143000.0,Closed,True,572000.0,1317,2026-04-16 19:43:09
SO2317,2024-07-17,C0004,Reliance Retail,South,Mumbai,Retail,P009,Filing Cabinet,Furniture,5,9600.0,20,48000.0,INR,In Transit,SR06,2024,7,July,3,Q3,29,Wednesday,False,60000.0,12000.0,Open,True,48000.0,1318,2026-04-16 19:43:09
SO2318,2024-07-17,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P008,LED Monitor 27inch,Electronics,5,25200.0,10,126000.0,INR,Delivered,SR10,2024,7,July,3,Q3,29,Wednesday,False,140000.0,14000.0,Closed,True,126000.0,1319,2026-04-16 19:43:09
SO2319,2024-07-17,C0014,Swiggy India,North,Bengaluru,Food-Tech,P006,Tablet Air,Electronics,10,42750.0,5,427500.0,INR,Delivered,SR06,2024,7,July,3,Q3,29,Wednesday,False,450000.0,22500.0,Closed,True,427500.0,1320,2026-04-16 19:43:09
SO2320,2024-07-17,C0003,Wipro Solutions,East,Pune,Enterprise,P007,Mechanical Keyboard,Electronics,13,6000.0,20,78000.0,INR,Delivered,SR01,2024,7,July,3,Q3,29,Wednesday,False,97500.0,19500.0,Closed,True,78000.0,1321,2026-04-16 19:43:09
SO2321,2024-07-17,C0015,Paytm Services,South,Noida,FinTech,P009,Filing Cabinet,Furniture,20,11400.0,5,228000.0,INR,Processing,SR08,2024,7,July,3,Q3,29,Wednesday,False,240000.0,12000.0,Open,True,228000.0,1322,2026-04-16 19:43:09
SO2322,2024-07-17,C0004,Reliance Retail,South,Mumbai,Retail,P005,Smartphone X12,Electronics,6,65000.0,0,390000.0,INR,Delivered,SR07,2024,7,July,3,Q3,29,Wednesday,False,390000.0,-0.0,Closed,True,390000.0,1323,2026-04-16 19:43:09
SO2323,2024-07-18,C0003,Wipro Solutions,East,Pune,Enterprise,P002,Wireless Headphones,Electronics,12,8075.0,5,96900.0,INR,Processing,SR02,2024,7,July,3,Q3,29,Thursday,False,102000.0,5100.0,Open,True,96900.0,1324,2026-04-16 19:43:09
SO2324,2024-07-18,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P009,Filing Cabinet,Furniture,14,10200.0,15,142800.0,INR,Processing,SR08,2024,7,July,3,Q3,29,Thursday,False,168000.0,25200.0,Open,True,142800.0,1325,2026-04-16 19:43:09
SO2325,2024-07-18,C0002,TCS Technologies,North,Mumbai,Enterprise,P004,Standing Desk,Furniture,7,33250.0,5,232750.0,INR,Processing,SR05,2024,7,July,3,Q3,29,Thursday,False,245000.0,12250.0,Open,True,232750.0,1326,2026-04-16 19:43:09
SO2326,2024-07-18,C0005,HDFC Bank,South,Mumbai,BFSI,P008,LED Monitor 27inch,Electronics,13,26600.0,5,345800.0,INR,Delivered,SR04,2024,7,July,3,Q3,29,Thursday,False,364000.0,18200.0,Closed,True,345800.0,1327,2026-04-16 19:43:09
SO2327,2024-07-18,C0010,Zomato Ltd,Central,Gurugram,Food-Tech,P004,Standing Desk,Furniture,10,33250.0,5,332500.0,INR,Delivered,SR07,2024,7,July,3,Q3,29,Thursday,False,350000.0,17500.0,Closed,True,332500.0,1328,2026-04-16 19:43:09
SO2328,2024-07-18,C0013,Nykaa Fashion,North,Mumbai,Retail,P003,Office Chair Ergonomic,Furniture,1,19800.0,10,19800.0,INR,Cancelled,SR04,2024,7,July,3,Q3,29,Thursday,False,22000.0,2200.0,Cancelled,False,0.0,1329,2026-04-16 19:43:09
SO2329,2024-07-18,C0010,Zomato Ltd,Central,Gurugram,Food-Tech,P008,LED Monitor 27inch,Electronics,8,25200.0,10,201600.0,INR,Delivered,SR08,2024,7,July,3,Q3,29,Thursday,False,224000.0,22400.0,Closed,True,201600.0,1330,2026-04-16 19:43:09
SO2330,2024-07-18,C0002,TCS Technologies,North,Mumbai,Enterprise,P001,Laptop Pro 15,Electronics,16,80750.0,5,1292000.0,INR,Processing,SR07,2024,7,July,3,Q3,29,Thursday,False,1360000.0,68000.0,Open,True,1292000.0,1331,2026-04-16 19:43:09
SO2331,2024-07-19,C0012,Byju's Learning,North,Bengaluru,EdTech,P007,Mechanical Keyboard,Electronics,14,6000.0,20,84000.0,INR,Delivered,SR02,2024,7,July,3,Q3,29,Friday,False,105000.0,21000.0,Closed,True,84000.0,1332,2026-04-16 19:43:09
SO2332,2024-07-19,C0009,Amazon India,North,Hyderabad,E-Commerce,P001,Laptop Pro 15,Electronics,2,76500.0,10,153000.0,INR,Processing,SR08,2024,7,July,3,Q3,29,Friday,False,170000.0,17000.0,Open,True,153000.0,1333,2026-04-16 19:43:09
SO2333,2024-07-19,C0015,Paytm Services,South,Noida,FinTech,P006,Tablet Air,Electronics,20,36000.0,20,720000.0,INR,In Transit,SR01,2024,7,July,3,Q3,29,Friday,False,900000.0,180000.0,Open,True,720000.0,1334,2026-04-16 19:43:09
SO2334,2024-07-19,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P005,Smartphone X12,Electronics,17,52000.0,20,884000.0,INR,Delivered,SR07,2024,7,July,3,Q3,29,Friday,False,1105000.0,221000.0,Closed,True,884000.0,1335,2026-04-16 19:43:09
SO2335,2024-07-19,C0011,Ola Cabs,West,Bengaluru,Transport,P006,Tablet Air,Electronics,5,36000.0,20,180000.0,INR,Delivered,SR03,2024,7,July,3,Q3,29,Friday,False,225000.0,45000.0,Closed,True,180000.0,1336,2026-04-16 19:43:09
SO2336,2024-07-19,C0005,HDFC Bank,South,Mumbai,BFSI,P003,Office Chair Ergonomic,Furniture,17,18700.0,15,317900.0,INR,Processing,SR08,2024,7,July,3,Q3,29,Friday,False,374000.0,56100.0,Open,True,317900.0,1337,2026-04-16 19:43:09
SO2337,2024-07-19,C0003,Wipro Solutions,East,Pune,Enterprise,P002,Wireless Headphones,Electronics,11,6800.0,20,74800.0,INR,Delivered,SR05,2024,7,July,3,Q3,29,Friday,False,93500.0,18700.0,Closed,True,74800.0,1338,2026-04-16 19:43:09
SO2338,2024-07-20,C0006,Tata Motors,South,Pune,Manufacturing,P001,Laptop Pro 15,Electronics,5,72250.0,15,361250.0,INR,Processing,SR05,2024,7,July,3,Q3,29,Saturday,True,425000.0,63750.0,Open,True,361250.0,1339,2026-04-16 19:43:09
SO2339,2024-07-21,C0015,Paytm Services,South,Noida,FinTech,P007,Mechanical Keyboard,Electronics,10,6750.0,10,67500.0,INR,Delivered,SR05,2024,7,July,3,Q3,29,Sunday,True,75000.0,7500.0,Closed,True,67500.0,1340,2026-04-16 19:43:09
SO2340,2024-07-21,C0009,Amazon India,North,Hyderabad,E-Commerce,P006,Tablet Air,Electronics,14,42750.0,5,598500.0,INR,Delivered,SR08,2024,7,July,3,Q3,29,Sunday,True,630000.0,31500.0,Closed,True,598500.0,1341,2026-04-16 19:43:09
SO2341,2024-07-21,C0013,Nykaa Fashion,North,Mumbai,Retail,P003,Office Chair Ergonomic,Furniture,18,18700.0,15,336600.0,INR,Delivered,SR03,2024,7,July,3,Q3,29,Sunday,True,396000.0,59400.0,Closed,True,336600.0,1342,2026-04-16 19:43:09
SO2342,2024-07-22,C0004,Reliance Retail,South,Mumbai,Retail,P003,Office Chair Ergonomic,Furniture,2,18700.0,15,37400.0,INR,Delivered,SR08,2024,7,July,3,Q3,30,Monday,False,44000.0,6600.0,Closed,True,37400.0,1343,2026-04-16 19:43:09
SO2343,2024-07-22,C0007,Mahindra Group,North,Mumbai,Manufacturing,P002,Wireless Headphones,Electronics,16,8500.0,0,136000.0,INR,Delivered,SR09,2024,7,July,3,Q3,30,Monday,False,136000.0,-0.0,Closed,True,136000.0,1344,2026-04-16 19:43:09
SO2344,2024-07-22,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P008,LED Monitor 27inch,Electronics,16,28000.0,0,448000.0,INR,Processing,SR03,2024,7,July,3,Q3,30,Monday,False,448000.0,-0.0,Open,True,448000.0,1345,2026-04-16 19:43:09
SO2345,2024-07-22,C0002,TCS Technologies,North,Mumbai,Enterprise,P006,Tablet Air,Electronics,3,42750.0,5,128250.0,INR,Processing,SR03,2024,7,July,3,Q3,30,Monday,False,135000.0,6750.0,Open,True,128250.0,1346,2026-04-16 19:43:09
SO2346,2024-07-23,C0012,Byju's Learning,North,Bengaluru,EdTech,P009,Filing Cabinet,Furniture,9,9600.0,20,86400.0,INR,Processing,SR10,2024,7,July,3,Q3,30,Tuesday,False,108000.0,21600.0,Open,True,86400.0,1347,2026-04-16 19:43:09
SO2347,2024-07-23,C0004,Reliance Retail,South,Mumbai,Retail,P010,Conference Table,Furniture,1,44000.0,20,44000.0,INR,In Transit,SR03,2024,7,July,3,Q3,30,Tuesday,False,55000.0,11000.0,Open,True,44000.0,1348,2026-04-16 19:43:09
SO2348,2024-07-23,C0007,Mahindra Group,North,Mumbai,Manufacturing,P002,Wireless Headphones,Electronics,8,7225.0,15,57800.0,INR,In Transit,SR06,2024,7,July,3,Q3,30,Tuesday,False,68000.0,10200.0,Open,True,57800.0,1349,2026-04-16 19:43:09
SO2349,2024-07-23,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P005,Smartphone X12,Electronics,4,55250.0,15,221000.0,INR,Delivered,SR02,2024,7,July,3,Q3,30,Tuesday,False,260000.0,39000.0,Closed,True,221000.0,1350,2026-04-16 19:43:09
SO2350,2024-07-23,C0014,Swiggy India,North,Bengaluru,Food-Tech,P006,Tablet Air,Electronics,5,45000.0,0,225000.0,INR,Delivered,SR08,2024,7,July,3,Q3,30,Tuesday,False,225000.0,-0.0,Closed,True,225000.0,1351,2026-04-16 19:43:09
SO2351,2024-07-23,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P005,Smartphone X12,Electronics,20,65000.0,0,1300000.0,INR,Delivered,SR01,2024,7,July,3,Q3,30,Tuesday,False,1300000.0,-0.0,Closed,True,1300000.0,1352,2026-04-16 19:43:09
SO2352,2024-07-24,C0006,Tata Motors,South,Pune,Manufacturing,P010,Conference Table,Furniture,5,52250.0,5,261250.0,INR,Processing,SR05,2024,7,July,3,Q3,30,Wednesday,False,275000.0,13750.0,Open,True,261250.0,1353,2026-04-16 19:43:09
SO2353,2024-07-24,C0006,Tata Motors,South,Pune,Manufacturing,P001,Laptop Pro 15,Electronics,3,68000.0,20,204000.0,INR,Cancelled,SR07,2024,7,July,3,Q3,30,Wednesday,False,255000.0,51000.0,Cancelled,False,0.0,1354,2026-04-16 19:43:09
SO2354,2024-07-24,C0002,TCS Technologies,North,Mumbai,Enterprise,P007,Mechanical Keyboard,Electronics,9,7125.0,5,64125.0,INR,Delivered,SR07,2024,7,July,3,Q3,30,Wednesday,False,67500.0,3375.0,Closed,True,64125.0,1355,2026-04-16 19:43:09
SO2355,2024-07-24,C0002,TCS Technologies,North,Mumbai,Enterprise,P001,Laptop Pro 15,Electronics,7,80750.0,5,565250.0,INR,Delivered,SR07,2024,7,July,3,Q3,30,Wednesday,False,595000.0,29750.0,Closed,True,565250.0,1356,2026-04-16 19:43:09
SO2356,2024-07-24,C0005,HDFC Bank,South,Mumbai,BFSI,P003,Office Chair Ergonomic,Furniture,4,19800.0,10,79200.0,INR,Delivered,SR07,2024,7,July,3,Q3,30,Wednesday,False,88000.0,8800.0,Closed,True,79200.0,1357,2026-04-16 19:43:09
SO2357,2024-07-24,C0012,Byju's Learning,North,Bengaluru,EdTech,P005,Smartphone X12,Electronics,20,61750.0,5,1235000.0,INR,Delivered,SR02,2024,7,July,3,Q3,30,Wednesday,False,1300000.0,65000.0,Closed,True,1235000.0,1358,2026-04-16 19:43:09
SO2358,2024-07-24,C0014,Swiggy India,North,Bengaluru,Food-Tech,P006,Tablet Air,Electronics,17,42750.0,5,726750.0,INR,Delivered,SR07,2024,7,July,3,Q3,30,Wednesday,False,765000.0,38250.0,Closed,True,726750.0,1359,2026-04-16 19:43:09
SO2359,2024-07-24,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P005,Smartphone X12,Electronics,19,52000.0,20,988000.0,INR,Delivered,SR07,2024,7,July,3,Q3,30,Wednesday,False,1235000.0,247000.0,Closed,True,988000.0,1360,2026-04-16 19:43:09
SO2360,2024-07-24,C0013,Nykaa Fashion,North,Mumbai,Retail,P006,Tablet Air,Electronics,20,42750.0,5,855000.0,INR,Delivered,SR07,2024,7,July,3,Q3,30,Wednesday,False,900000.0,45000.0,Closed,True,855000.0,1361,2026-04-16 19:43:09
SO2361,2024-07-24,C0002,TCS Technologies,North,Mumbai,Enterprise,P001,Laptop Pro 15,Electronics,17,76500.0,10,1300500.0,INR,Cancelled,SR04,2024,7,July,3,Q3,30,Wednesday,False,1445000.0,144500.0,Cancelled,False,0.0,1362,2026-04-16 19:43:09
SO2362,2024-07-24,C0011,Ola Cabs,West,Bengaluru,Transport,P003,Office Chair Ergonomic,Furniture,16,17600.0,20,281600.0,INR,Delivered,SR09,2024,7,July,3,Q3,30,Wednesday,False,352000.0,70400.0,Closed,True,281600.0,1363,2026-04-16 19:43:09
SO2363,2024-07-25,C0005,HDFC Bank,South,Mumbai,BFSI,P008,LED Monitor 27inch,Electronics,14,28000.0,0,392000.0,INR,Processing,SR08,2024,7,July,3,Q3,30,Thursday,False,392000.0,-0.0,Open,True,392000.0,1364,2026-04-16 19:43:09
SO2364,2024-07-25,C0005,HDFC Bank,South,Mumbai,BFSI,P003,Office Chair Ergonomic,Furniture,5,19800.0,10,99000.0,INR,Processing,SR09,2024,7,July,3,Q3,30,Thursday,False,110000.0,11000.0,Open,True,99000.0,1365,2026-04-16 19:43:09
SO2365,2024-07-25,C0007,Mahindra Group,North,Mumbai,Manufacturing,P005,Smartphone X12,Electronics,19,65000.0,0,1235000.0,INR,Delivered,SR01,2024,7,July,3,Q3,30,Thursday,False,1235000.0,-0.0,Closed,True,1235000.0,1366,2026-04-16 19:43:09
SO2366,2024-07-25,C0009,Amazon India,North,Hyderabad,E-Commerce,P002,Wireless Headphones,Electronics,17,7225.0,15,122825.0,INR,Delivered,SR08,2024,7,July,3,Q3,30,Thursday,False,144500.0,21675.0,Closed,True,122825.0,1367,2026-04-16 19:43:09
SO2367,2024-07-25,C0011,Ola Cabs,West,Bengaluru,Transport,P010,Conference Table,Furniture,9,49500.0,10,445500.0,INR,Delivered,SR02,2024,7,July,3,Q3,30,Thursday,False,495000.0,49500.0,Closed,True,445500.0,1368,2026-04-16 19:43:09
SO2368,2024-07-26,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P002,Wireless Headphones,Electronics,15,8075.0,5,121125.0,INR,In Transit,SR07,2024,7,July,3,Q3,30,Friday,False,127500.0,6375.0,Open,True,121125.0,1369,2026-04-16 19:43:09
SO2369,2024-07-26,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P002,Wireless Headphones,Electronics,14,7650.0,10,107100.0,INR,Delivered,SR08,2024,7,July,3,Q3,30,Friday,False,119000.0,11900.0,Closed,True,107100.0,1370,2026-04-16 19:43:09
SO2370,2024-07-26,C0013,Nykaa Fashion,North,Mumbai,Retail,P008,LED Monitor 27inch,Electronics,20,25200.0,10,504000.0,INR,Delivered,SR03,2024,7,July,3,Q3,30,Friday,False,560000.0,56000.0,Closed,True,504000.0,1371,2026-04-16 19:43:09
SO2371,2024-07-26,C0004,Reliance Retail,South,Mumbai,Retail,P003,Office Chair Ergonomic,Furniture,3,17600.0,20,52800.0,INR,Delivered,SR02,2024,7,July,3,Q3,30,Friday,False,66000.0,13200.0,Closed,True,52800.0,1372,2026-04-16 19:43:09
SO2372,2024-07-26,C0007,Mahindra Group,North,Mumbai,Manufacturing,P009,Filing Cabinet,Furniture,1,12000.0,0,12000.0,INR,Delivered,SR01,2024,7,July,3,Q3,30,Friday,False,12000.0,-0.0,Closed,True,12000.0,1373,2026-04-16 19:43:09
SO2373,2024-07-26,C0003,Wipro Solutions,East,Pune,Enterprise,P008,LED Monitor 27inch,Electronics,15,23800.0,15,357000.0,INR,Processing,SR10,2024,7,July,3,Q3,30,Friday,False,420000.0,63000.0,Open,True,357000.0,1374,2026-04-16 19:43:09
SO2374,2024-07-26,C0012,Byju's Learning,North,Bengaluru,EdTech,P008,LED Monitor 27inch,Electronics,10,22400.0,20,224000.0,INR,Processing,SR10,2024,7,July,3,Q3,30,Friday,False,280000.0,56000.0,Open,True,224000.0,1375,2026-04-16 19:43:09
SO2375,2024-07-26,C0006,Tata Motors,South,Pune,Manufacturing,P007,Mechanical Keyboard,Electronics,10,7500.0,0,75000.0,INR,Delivered,SR01,2024,7,July,3,Q3,30,Friday,False,75000.0,-0.0,Closed,True,75000.0,1376,2026-04-16 19:43:09
SO2376,2024-07-26,C0004,Reliance Retail,South,Mumbai,Retail,P002,Wireless Headphones,Electronics,1,8075.0,5,8075.0,INR,Processing,SR04,2024,7,July,3,Q3,30,Friday,False,8500.0,425.0,Open,True,8075.0,1377,2026-04-16 19:43:09
SO2377,2024-07-26,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P003,Office Chair Ergonomic,Furniture,8,18700.0,15,149600.0,INR,Processing,SR09,2024,7,July,3,Q3,30,Friday,False,176000.0,26400.0,Open,True,149600.0,1378,2026-04-16 19:43:09
SO2378,2024-07-26,C0004,Reliance Retail,South,Mumbai,Retail,P002,Wireless Headphones,Electronics,10,7225.0,15,72250.0,INR,Delivered,SR07,2024,7,July,3,Q3,30,Friday,False,85000.0,12750.0,Closed,True,72250.0,1379,2026-04-16 19:43:09
SO2379,2024-07-26,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P002,Wireless Headphones,Electronics,6,8075.0,5,48450.0,INR,In Transit,SR08,2024,7,July,3,Q3,30,Friday,False,51000.0,2550.0,Open,True,48450.0,1380,2026-04-16 19:43:09
SO2380,2024-07-27,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P001,Laptop Pro 15,Electronics,15,68000.0,20,1020000.0,INR,Delivered,SR05,2024,7,July,3,Q3,30,Saturday,True,1275000.0,255000.0,Closed,True,1020000.0,1381,2026-04-16 19:43:09
SO2381,2024-07-27,C0010,Zomato Ltd,Central,Gurugram,Food-Tech,P007,Mechanical Keyboard,Electronics,2,6750.0,10,13500.0,INR,Delivered,SR07,2024,7,July,3,Q3,30,Saturday,True,15000.0,1500.0,Closed,True,13500.0,1382,2026-04-16 19:43:09
