order_id,order_date,customer_id,customer_name,region,city,customer_segment,product_id,product_name,category,quantity,unit_price,discount_pct,net_value,currency,status,sales_rep
SO2339,2024-07-21,C0015,Paytm Services,South,Noida,FinTech,P007,Mechanical Keyboard,Electronics,10,6750.0,10,67500.0,INR,Delivered,SR05
SO2340,2024-07-21,C0009,Amazon India,North,Hyderabad,E-Commerce,P006,Tablet Air,Electronics,14,42750.0,5,598500.0,INR,Delivered,SR08
SO2341,2024-07-21,C0013,Nykaa Fashion,North,Mumbai,Retail,P003,Office Chair Ergonomic,Furniture,18,18700.0,15,336600.0,INR,Delivered,SR03
SO2342,2024-07-22,C0004,Reliance Retail,South,Mumbai,Retail,P003,Office Chair Ergonomic,Furniture,2,18700.0,15,37400.0,INR,Delivered,SR08
SO2343,2024-07-22,C0007,Mahindra Group,North,Mumbai,Manufacturing,P002,Wireless Headphones,Electronics,16,8500.0,0,136000.0,INR,Delivered,SR09
SO2344,2024-07-22,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P008,LED Monitor 27inch,Electronics,16,28000.0,0,448000.0,INR,Processing,SR03
SO2345,2024-07-22,C0002,TCS Technologies,North,Mumbai,Enterprise,P006,Tablet Air,Electronics,3,42750.0,5,128250.0,INR,Processing,SR03
SO2346,2024-07-23,C0012,Byju's Learning,North,Bengaluru,EdTech,P009,Filing Cabinet,Furniture,9,9600.0,20,86400.0,INR,Processing,SR10
SO2347,2024-07-23,C0004,Reliance Retail,South,Mumbai,Retail,P010,Conference Table,Furniture,1,44000.0,20,44000.0,INR,In Transit,SR03
SO2348,2024-07-23,C0007,Mahindra Group,North,Mumbai,Manufacturing,P002,Wireless Headphones,Electronics,8,7225.0,15,57800.0,INR,In Transit,SR06
SO2349,2024-07-23,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P005,Smartphone X12,Electronics,4,55250.0,15,221000.0,INR,Delivered,SR02
SO2350,2024-07-23,C0014,Swiggy India,North,Bengaluru,Food-Tech,P006,Tablet Air,Electronics,5,45000.0,0,225000.0,INR,Delivered,SR08
SO2351,2024-07-23,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P005,Smartphone X12,Electronics,20,65000.0,0,1300000.0,INR,Delivered,SR01
SO2352,2024-07-24,C0006,Tata Motors,South,Pune,Manufacturing,P010,Conference Table,Furniture,5,52250.0,5,261250.0,INR,Processing,SR05
SO2353,2024-07-24,C0006,Tata Motors,South,Pune,Manufacturing,P001,Laptop Pro 15,Electronics,3,68000.0,20,204000.0,INR,Cancelled,SR07
SO2354,2024-07-24,C0002,TCS Technologies,North,Mumbai,Enterprise,P007,Mechanical Keyboard,Electronics,9,7125.0,5,64125.0,INR,Delivered,SR07
SO2355,2024-07-24,C0002,TCS Technologies,North,Mumbai,Enterprise,P001,Laptop Pro 15,Electronics,7,80750.0,5,565250.0,INR,Delivered,SR07
SO2356,2024-07-24,C0005,HDFC Bank,South,Mumbai,BFSI,P003,Office Chair Ergonomic,Furniture,4,19800.0,10,79200.0,INR,Delivered,SR07
SO2357,2024-07-24,C0012,Byju's Learning,North,Bengaluru,EdTech,P005,Smartphone X12,Electronics,20,61750.0,5,1235000.0,INR,Delivered,SR02
SO2358,2024-07-24,C0014,Swiggy India,North,Bengaluru,Food-Tech,P006,Tablet Air,Electronics,17,42750.0,5,726750.0,INR,Delivered,SR07
SO2359,2024-07-24,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P005,Smartphone X12,Electronics,19,52000.0,20,988000.0,INR,Delivered,SR07
SO2360,2024-07-24,C0013,Nykaa Fashion,North,Mumbai,Retail,P006,Tablet Air,Electronics,20,42750.0,5,855000.0,INR,Delivered,SR07
SO2361,2024-07-24,C0002,TCS Technologies,North,Mumbai,Enterprise,P001,Laptop Pro 15,Electronics,17,76500.0,10,1300500.0,INR,Cancelled,SR04
SO2362,2024-07-24,C0011,Ola Cabs,West,Bengaluru,Transport,P003,Office Chair Ergonomic,Furniture,16,17600.0,20,281600.0,INR,Delivered,SR09
SO2363,2024-07-25,C0005,HDFC Bank,South,Mumbai,BFSI,P008,LED Monitor 27inch,Electronics,14,28000.0,0,392000.0,INR,Processing,SR08
SO2364,2024-07-25,C0005,HDFC Bank,South,Mumbai,BFSI,P003,Office Chair Ergonomic,Furniture,5,19800.0,10,99000.0,INR,Processing,SR09
SO2365,2024-07-25,C0007,Mahindra Group,North,Mumbai,Manufacturing,P005,Smartphone X12,Electronics,19,65000.0,0,1235000.0,INR,Delivered,SR01
SO2366,2024-07-25,C0009,Amazon India,North,Hyderabad,E-Commerce,P002,Wireless Headphones,Electronics,17,7225.0,15,122825.0,INR,Delivered,SR08
SO2367,2024-07-25,C0011,Ola Cabs,West,Bengaluru,Transport,P010,Conference Table,Furniture,9,49500.0,10,445500.0,INR,Delivered,SR02
SO2368,2024-07-26,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P002,Wireless Headphones,Electronics,15,8075.0,5,121125.0,INR,In Transit,SR07
SO2369,2024-07-26,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P002,Wireless Headphones,Electronics,14,7650.0,10,107100.0,INR,Delivered,SR08
SO2370,2024-07-26,C0013,Nykaa Fashion,North,Mumbai,Retail,P008,LED Monitor 27inch,Electronics,20,25200.0,10,504000.0,INR,Delivered,SR03
SO2371,2024-07-26,C0004,Reliance Retail,South,Mumbai,Retail,P003,Office Chair Ergonomic,Furniture,3,17600.0,20,52800.0,INR,Delivered,SR02
SO2372,2024-07-26,C0007,Mahindra Group,North,Mumbai,Manufacturing,P009,Filing Cabinet,Furniture,1,12000.0,0,12000.0,INR,Delivered,SR01
SO2373,2024-07-26,C0003,Wipro Solutions,East,Pune,Enterprise,P008,LED Monitor 27inch,Electronics,15,23800.0,15,357000.0,INR,Processing,SR10
SO2374,2024-07-26,C0012,Byju's Learning,North,Bengaluru,EdTech,P008,LED Monitor 27inch,Electronics,10,22400.0,20,224000.0,INR,Processing,SR10
SO2375,2024-07-26,C0006,Tata Motors,South,Pune,Manufacturing,P007,Mechanical Keyboard,Electronics,10,7500.0,0,75000.0,INR,Delivered,SR01
SO2376,2024-07-26,C0004,Reliance Retail,South,Mumbai,Retail,P002,Wireless Headphones,Electronics,1,8075.0,5,8075.0,INR,Processing,SR04
SO2377,2024-07-26,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P003,Office Chair Ergonomic,Furniture,8,18700.0,15,149600.0,INR,Processing,SR09
SO2378,2024-07-26,C0004,Reliance Retail,South,Mumbai,Retail,P002,Wireless Headphones,Electronics,10,7225.0,15,72250.0,INR,Delivered,SR07
SO2379,2024-07-26,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P002,Wireless Headphones,Electronics,6,8075.0,5,48450.0,INR,In Transit,SR08
SO2380,2024-07-27,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P001,Laptop Pro 15,Electronics,15,68000.0,20,1020000.0,INR,Delivered,SR05
SO2381,2024-07-27,C0010,Zomato Ltd,Central,Gurugram,Food-Tech,P007,Mechanical Keyboard,Electronics,2,6750.0,10,13500.0,INR,Delivered,SR07
SO2382,2024-07-27,C0007,Mahindra Group,North,Mumbai,Manufacturing,P008,LED Monitor 27inch,Electronics,19,22400.0,20,425600.0,INR,In Transit,SR05
SO2383,2024-07-27,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P008,LED Monitor 27inch,Electronics,13,23800.0,15,309400.0,INR,Delivered,SR10
SO2384,2024-07-28,C0004,Reliance Retail,South,Mumbai,Retail,P001,Laptop Pro 15,Electronics,17,85000.0,0,1445000.0,INR,Delivered,SR06
SO2385,2024-07-28,C0009,Amazon India,North,Hyderabad,E-Commerce,P002,Wireless Headphones,Electronics,9,7225.0,15,65025.0,INR,Processing,SR02
SO2386,2024-07-28,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P010,Conference Table,Furniture,12,46750.0,15,561000.0,INR,In Transit,SR01
SO2387,2024-07-28,C0003,Wipro Solutions,East,Pune,Enterprise,P005,Smartphone X12,Electronics,7,55250.0,15,386750.0,INR,Delivered,SR04
SO2388,2024-07-29,C0004,Reliance Retail,South,Mumbai,Retail,P010,Conference Table,Furniture,11,44000.0,20,484000.0,INR,Processing,SR08
SO2389,2024-07-29,C0003,Wipro Solutions,East,Pune,Enterprise,P005,Smartphone X12,Electronics,13,55250.0,15,718250.0,INR,Processing,SR06
SO2390,2024-07-29,C0013,Nykaa Fashion,North,Mumbai,Retail,P008,LED Monitor 27inch,Electronics,6,22400.0,20,134400.0,INR,Delivered,SR02
SO2391,2024-07-29,C0011,Ola Cabs,West,Bengaluru,Transport,P008,LED Monitor 27inch,Electronics,5,26600.0,5,133000.0,INR,Delivered,SR10
SO2392,2024-07-29,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P002,Wireless Headphones,Electronics,14,7225.0,15,101150.0,INR,Delivered,SR04
SO2393,2024-07-29,C0009,Amazon India,North,Hyderabad,E-Commerce,P001,Laptop Pro 15,Electronics,1,76500.0,10,76500.0,INR,Processing,SR06
SO2394,2024-07-29,C0011,Ola Cabs,West,Bengaluru,Transport,P003,Office Chair Ergonomic,Furniture,6,17600.0,20,105600.0,INR,Delivered,SR02
SO2395,2024-07-29,C0006,Tata Motors,South,Pune,Manufacturing,P007,Mechanical Keyboard,Electronics,4,6000.0,20,24000.0,INR,Delivered,SR09
SO2396,2024-07-29,C0004,Reliance Retail,South,Mumbai,Retail,P008,LED Monitor 27inch,Electronics,9,25200.0,10,226800.0,INR,In Transit,SR01
SO2397,2024-07-29,C0013,Nykaa Fashion,North,Mumbai,Retail,P009,Filing Cabinet,Furniture,9,11400.0,5,102600.0,INR,Processing,SR09
SO2398,2024-07-29,C0010,Zomato Ltd,Central,Gurugram,Food-Tech,P002,Wireless Headphones,Electronics,2,7225.0,15,14450.0,INR,In Transit,SR02
SO2399,2024-07-29,C0002,TCS Technologies,North,Mumbai,Enterprise,P010,Conference Table,Furniture,20,55000.0,0,1100000.0,INR,Processing,SR01
SO2400,2024-07-30,C0002,TCS Technologies,North,Mumbai,Enterprise,P003,Office Chair Ergonomic,Furniture,4,20900.0,5,83600.0,INR,Processing,SR03
SO2401,2024-07-30,C0012,Byju's Learning,North,Bengaluru,EdTech,P005,Smartphone X12,Electronics,15,52000.0,20,780000.0,INR,Delivered,SR02
SO2402,2024-07-30,C0003,Wipro Solutions,East,Pune,Enterprise,P006,Tablet Air,Electronics,11,42750.0,5,470250.0,INR,Delivered,SR04
SO2403,2024-07-30,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P007,Mechanical Keyboard,Electronics,1,7125.0,5,7125.0,INR,Processing,SR08
SO2404,2024-07-30,C0006,Tata Motors,South,Pune,Manufacturing,P005,Smartphone X12,Electronics,17,61750.0,5,1049750.0,INR,Delivered,SR06
SO2405,2024-07-30,C0012,Byju's Learning,North,Bengaluru,EdTech,P007,Mechanical Keyboard,Electronics,12,7125.0,5,85500.0,INR,Delivered,SR09
SO2406,2024-07-30,C0007,Mahindra Group,North,Mumbai,Manufacturing,P004,Standing Desk,Furniture,5,29750.0,15,148750.0,INR,Delivered,SR07
SO2407,2024-07-30,C0015,Paytm Services,South,Noida,FinTech,P008,LED Monitor 27inch,Electronics,17,25200.0,10,428400.0,INR,Processing,SR08
SO2408,2024-07-30,C0003,Wipro Solutions,East,Pune,Enterprise,P001,Laptop Pro 15,Electronics,17,85000.0,0,1445000.0,INR,Delivered,SR06
SO2409,2024-07-30,C0007,Mahindra Group,North,Mumbai,Manufacturing,P003,Office Chair Ergonomic,Furniture,14,22000.0,0,308000.0,INR,Delivered,SR01
SO2410,2024-07-30,C0011,Ola Cabs,West,Bengaluru,Transport,P003,Office Chair Ergonomic,Furniture,19,22000.0,0,418000.0,INR,Cancelled,SR09
SO2411,2024-07-30,C0005,HDFC Bank,South,Mumbai,BFSI,P007,Mechanical Keyboard,Electronics,13,6000.0,20,78000.0,INR,Processing,SR06
SO2412,2024-07-31,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P005,Smartphone X12,Electronics,17,52000.0,20,884000.0,INR,Processing,SR07
SO2413,2024-07-31,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P004,Standing Desk,Furniture,18,28000.0,20,504000.0,INR,In Transit,SR08
SO2414,2024-07-31,C0012,Byju's Learning,North,Bengaluru,EdTech,P006,Tablet Air,Electronics,13,42750.0,5,555750.0,INR,Processing,SR02
SO2415,2024-07-31,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P009,Filing Cabinet,Furniture,11,10200.0,15,112200.0,INR,In Transit,SR03
SO2416,2024-07-31,C0009,Amazon India,North,Hyderabad,E-Commerce,P009,Filing Cabinet,Furniture,10,11400.0,5,114000.0,INR,Delivered,SR09
SO2417,2024-07-31,C0005,HDFC Bank,South,Mumbai,BFSI,P009,Filing Cabinet,Furniture,11,11400.0,5,125400.0,INR,Delivered,SR09
SO2418,2024-07-31,C0010,Zomato Ltd,Central,Gurugram,Food-Tech,P005,Smartphone X12,Electronics,8,58500.0,10,468000.0,INR,In Transit,SR09
SO2419,2024-07-31,C0002,TCS Technologies,North,Mumbai,Enterprise,P001,Laptop Pro 15,Electronics,12,76500.0,10,918000.0,INR,Delivered,SR06
SO2420,2024-07-31,C0002,TCS Technologies,North,Mumbai,Enterprise,P001,Laptop Pro 15,Electronics,4,72250.0,15,289000.0,INR,Delivered,SR01
SO2421,2024-08-01,C0006,Tata Motors,South,Pune,Manufacturing,P004,Standing Desk,Furniture,19,28000.0,20,532000.0,INR,In Transit,SR09
SO2422,2024-08-01,C0014,Swiggy India,North,Bengaluru,Food-Tech,P010,Conference Table,Furniture,8,49500.0,10,396000.0,INR,Delivered,SR10
SO2423,2024-08-01,C0011,Ola Cabs,West,Bengaluru,Transport,P003,Office Chair Ergonomic,Furniture,13,17600.0,20,228800.0,INR,In Transit,SR02
SO2424,2024-08-01,C0006,Tata Motors,South,Pune,Manufacturing,P009,Filing Cabinet,Furniture,19,11400.0,5,216600.0,INR,Processing,SR06
SO2425,2024-08-01,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P002,Wireless Headphones,Electronics,5,7225.0,15,36125.0,INR,Processing,SR02
SO2426,2024-08-01,C0002,TCS Technologies,North,Mumbai,Enterprise,P001,Laptop Pro 15,Electronics,14,80750.0,5,1130500.0,INR,Delivered,SR08
SO2427,2024-08-01,C0002,TCS Technologies,North,Mumbai,Enterprise,P006,Tablet Air,Electronics,17,38250.0,15,650250.0,INR,Delivered,SR09
SO2428,2024-08-01,C0013,Nykaa Fashion,North,Mumbai,Retail,P007,Mechanical Keyboard,Electronics,9,6000.0,20,54000.0,INR,Delivered,SR07
SO2429,2024-08-01,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P008,LED Monitor 27inch,Electronics,14,26600.0,5,372400.0,INR,Delivered,SR03
SO2430,2024-08-01,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P008,LED Monitor 27inch,Electronics,5,22400.0,20,112000.0,INR,Processing,SR02
SO2431,2024-08-01,C0012,Byju's Learning,North,Bengaluru,EdTech,P004,Standing Desk,Furniture,15,29750.0,15,446250.0,INR,Delivered,SR03
SO2432,2024-08-02,C0006,Tata Motors,South,Pune,Manufacturing,P002,Wireless Headphones,Electronics,20,7225.0,15,144500.0,INR,Delivered,SR06
SO2433,2024-08-02,C0010,Zomato Ltd,Central,Gurugram,Food-Tech,P005,Smartphone X12,Electronics,2,52000.0,20,104000.0,INR,Delivered,SR06
SO2434,2024-08-02,C0005,HDFC Bank,South,Mumbai,BFSI,P006,Tablet Air,Electronics,10,40500.0,10,405000.0,INR,Delivered,SR03
SO2435,2024-08-02,C0003,Wipro Solutions,East,Pune,Enterprise,P010,Conference Table,Furniture,14,55000.0,0,770000.0,INR,Processing,SR05
SO2436,2024-08-02,C0015,Paytm Services,South,Noida,FinTech,P005,Smartphone X12,Electronics,7,61750.0,5,432250.0,INR,Processing,SR08
SO2437,2024-08-02,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P002,Wireless Headphones,Electronics,18,7650.0,10,137700.0,INR,Delivered,SR01
SO2438,2024-08-02,C0007,Mahindra Group,North,Mumbai,Manufacturing,P008,LED Monitor 27inch,Electronics,19,25200.0,10,478800.0,INR,Delivered,SR06
SO2439,2024-08-02,C0013,Nykaa Fashion,North,Mumbai,Retail,P007,Mechanical Keyboard,Electronics,16,6000.0,20,96000.0,INR,Delivered,SR03
SO2440,2024-08-02,C0009,Amazon India,North,Hyderabad,E-Commerce,P008,LED Monitor 27inch,Electronics,15,23800.0,15,357000.0,INR,Delivered,SR06
SO2441,2024-08-02,C0002,TCS Technologies,North,Mumbai,Enterprise,P010,Conference Table,Furniture,20,46750.0,15,935000.0,INR,Delivered,SR07
SO2442,2024-08-02,C0006,Tata Motors,South,Pune,Manufacturing,P009,Filing Cabinet,Furniture,2,10200.0,15,20400.0,INR,In Transit,SR02
SO2443,2024-08-02,C0014,Swiggy India,North,Bengaluru,Food-Tech,P003,Office Chair Ergonomic,Furniture,1,17600.0,20,17600.0,INR,Delivered,SR05
SO2444,2024-08-03,C0011,Ola Cabs,West,Bengaluru,Transport,P002,Wireless Headphones,Electronics,18,8500.0,0,153000.0,INR,Delivered,SR10
SO2445,2024-08-03,C0009,Amazon India,North,Hyderabad,E-Commerce,P010,Conference Table,Furniture,2,44000.0,20,88000.0,INR,Delivered,SR08
SO2446,2024-08-03,C0009,Amazon India,North,Hyderabad,E-Commerce,P001,Laptop Pro 15,Electronics,4,68000.0,20,272000.0,INR,Delivered,SR01
SO2447,2024-08-03,C0005,HDFC Bank,South,Mumbai,BFSI,P004,Standing Desk,Furniture,8,28000.0,20,224000.0,INR,Delivered,SR09
SO2448,2024-08-03,C0010,Zomato Ltd,Central,Gurugram,Food-Tech,P006,Tablet Air,Electronics,13,36000.0,20,468000.0,INR,Delivered,SR01
SO2449,2024-08-04,C0007,Mahindra Group,North,Mumbai,Manufacturing,P003,Office Chair Ergonomic,Furniture,14,22000.0,0,308000.0,INR,Processing,SR06
SO2450,2024-08-04,C0007,Mahindra Group,North,Mumbai,Manufacturing,P005,Smartphone X12,Electronics,3,65000.0,0,195000.0,INR,Cancelled,SR09
SO2451,2024-08-04,C0003,Wipro Solutions,East,Pune,Enterprise,P005,Smartphone X12,Electronics,5,61750.0,5,308750.0,INR,Delivered,SR02
SO2452,2024-08-05,C0005,HDFC Bank,South,Mumbai,BFSI,P007,Mechanical Keyboard,Electronics,6,7500.0,0,45000.0,INR,Delivered,SR06
SO2453,2024-08-05,C0003,Wipro Solutions,East,Pune,Enterprise,P001,Laptop Pro 15,Electronics,2,76500.0,10,153000.0,INR,Delivered,SR06
SO2454,2024-08-05,C0003,Wipro Solutions,East,Pune,Enterprise,P007,Mechanical Keyboard,Electronics,11,6750.0,10,74250.0,INR,Delivered,SR02
SO2455,2024-08-05,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P004,Standing Desk,Furniture,8,28000.0,20,224000.0,INR,Delivered,SR08
SO2456,2024-08-05,C0009,Amazon India,North,Hyderabad,E-Commerce,P009,Filing Cabinet,Furniture,13,12000.0,0,156000.0,INR,Delivered,SR06
SO2457,2024-08-05,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P009,Filing Cabinet,Furniture,14,12000.0,0,168000.0,INR,Delivered,SR07
SO2458,2024-08-06,C0015,Paytm Services,South,Noida,FinTech,P001,Laptop Pro 15,Electronics,9,68000.0,20,612000.0,INR,Cancelled,SR02
SO2459,2024-08-06,C0004,Reliance Retail,South,Mumbai,Retail,P009,Filing Cabinet,Furniture,5,10800.0,10,54000.0,INR,Delivered,SR08
SO2460,2024-08-06,C0002,TCS Technologies,North,Mumbai,Enterprise,P009,Filing Cabinet,Furniture,7,11400.0,5,79800.0,INR,Delivered,SR03
SO2461,2024-08-06,C0013,Nykaa Fashion,North,Mumbai,Retail,P004,Standing Desk,Furniture,18,29750.0,15,535500.0,INR,Cancelled,SR09
SO2462,2024-08-06,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P001,Laptop Pro 15,Electronics,1,72250.0,15,72250.0,INR,Cancelled,SR10
SO2463,2024-08-06,C0005,HDFC Bank,South,Mumbai,BFSI,P003,Office Chair Ergonomic,Furniture,1,22000.0,0,22000.0,INR,Processing,SR08
SO2464,2024-08-06,C0005,HDFC Bank,South,Mumbai,BFSI,P010,Conference Table,Furniture,9,46750.0,15,420750.0,INR,Cancelled,SR04
SO2465,2024-08-07,C0005,HDFC Bank,South,Mumbai,BFSI,P001,Laptop Pro 15,Electronics,6,68000.0,20,408000.0,INR,Delivered,SR05
SO2466,2024-08-07,C0002,TCS Technologies,North,Mumbai,Enterprise,P007,Mechanical Keyboard,Electronics,4,7125.0,5,28500.0,INR,In Transit,SR05
SO2467,2024-08-07,C0015,Paytm Services,South,Noida,FinTech,P007,Mechanical Keyboard,Electronics,7,6000.0,20,42000.0,INR,Delivered,SR06
SO2468,2024-08-07,C0015,Paytm Services,South,Noida,FinTech,P006,Tablet Air,Electronics,9,38250.0,15,344250.0,INR,Delivered,SR06
SO2469,2024-08-07,C0006,Tata Motors,South,Pune,Manufacturing,P004,Standing Desk,Furniture,15,28000.0,20,420000.0,INR,Delivered,SR03
SO2470,2024-08-07,C0011,Ola Cabs,West,Bengaluru,Transport,P001,Laptop Pro 15,Electronics,20,72250.0,15,1445000.0,INR,Delivered,SR01
SO2471,2024-08-07,C0011,Ola Cabs,West,Bengaluru,Transport,P003,Office Chair Ergonomic,Furniture,14,17600.0,20,246400.0,INR,Processing,SR08
SO2472,2024-08-07,C0013,Nykaa Fashion,North,Mumbai,Retail,P007,Mechanical Keyboard,Electronics,18,7500.0,0,135000.0,INR,In Transit,SR02
SO2473,2024-08-07,C0009,Amazon India,North,Hyderabad,E-Commerce,P001,Laptop Pro 15,Electronics,15,85000.0,0,1275000.0,INR,Delivered,SR07
SO2474,2024-08-07,C0014,Swiggy India,North,Bengaluru,Food-Tech,P010,Conference Table,Furniture,12,46750.0,15,561000.0,INR,Delivered,SR01
SO2475,2024-08-07,C0002,TCS Technologies,North,Mumbai,Enterprise,P008,LED Monitor 27inch,Electronics,12,26600.0,5,319200.0,INR,Delivered,SR04
SO2476,2024-08-07,C0012,Byju's Learning,North,Bengaluru,EdTech,P001,Laptop Pro 15,Electronics,9,76500.0,10,688500.0,INR,Delivered,SR10
SO2477,2024-08-08,C0013,Nykaa Fashion,North,Mumbai,Retail,P004,Standing Desk,Furniture,8,29750.0,15,238000.0,INR,Cancelled,SR01
SO2478,2024-08-08,C0005,HDFC Bank,South,Mumbai,BFSI,P008,LED Monitor 27inch,Electronics,20,26600.0,5,532000.0,INR,Delivered,SR07
SO2479,2024-08-08,C0002,TCS Technologies,North,Mumbai,Enterprise,P005,Smartphone X12,Electronics,19,52000.0,20,988000.0,INR,Delivered,SR09
SO2480,2024-08-08,C0004,Reliance Retail,South,Mumbai,Retail,P010,Conference Table,Furniture,20,44000.0,20,880000.0,INR,Delivered,SR10
SO2481,2024-08-08,C0003,Wipro Solutions,East,Pune,Enterprise,P002,Wireless Headphones,Electronics,5,7650.0,10,38250.0,INR,Processing,SR04
SO2482,2024-08-08,C0015,Paytm Services,South,Noida,FinTech,P009,Filing Cabinet,Furniture,9,11400.0,5,102600.0,INR,Processing,SR01
SO2483,2024-08-08,C0012,Byju's Learning,North,Bengaluru,EdTech,P009,Filing Cabinet,Furniture,20,10800.0,10,216000.0,INR,In Transit,SR08
SO2484,2024-08-08,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P007,Mechanical Keyboard,Electronics,2,6750.0,10,13500.0,INR,Delivered,SR07
SO2485,2024-08-09,C0002,TCS Technologies,North,Mumbai,Enterprise,P009,Filing Cabinet,Furniture,15,10200.0,15,153000.0,INR,Delivered,SR01
SO2486,2024-08-09,C0015,Paytm Services,South,Noida,FinTech,P004,Standing Desk,Furniture,2,31500.0,10,63000.0,INR,Processing,SR09
SO2487,2024-08-09,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P006,Tablet Air,Electronics,1,38250.0,15,38250.0,INR,Delivered,SR02
SO2488,2024-08-09,C0015,Paytm Services,South,Noida,FinTech,P010,Conference Table,Furniture,1,52250.0,5,52250.0,INR,Cancelled,SR07
SO2489,2024-08-09,C0002,TCS Technologies,North,Mumbai,Enterprise,P004,Standing Desk,Furniture,7,33250.0,5,232750.0,INR,Delivered,SR02
SO2490,2024-08-09,C0011,Ola Cabs,West,Bengaluru,Transport,P002,Wireless Headphones,Electronics,1,7225.0,15,7225.0,INR,Delivered,SR01
SO2491,2024-08-09,C0010,Zomato Ltd,Central,Gurugram,Food-Tech,P006,Tablet Air,Electronics,9,42750.0,5,384750.0,INR,Delivered,SR04
SO2492,2024-08-09,C0006,Tata Motors,South,Pune,Manufacturing,P001,Laptop Pro 15,Electronics,11,68000.0,20,748000.0,INR,In Transit,SR02
SO2493,2024-08-10,C0010,Zomato Ltd,Central,Gurugram,Food-Tech,P008,LED Monitor 27inch,Electronics,4,23800.0,15,95200.0,INR,Delivered,SR02
SO2494,2024-08-10,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P001,Laptop Pro 15,Electronics,13,76500.0,10,994500.0,INR,Processing,SR02
SO2495,2024-08-10,C0013,Nykaa Fashion,North,Mumbai,Retail,P003,Office Chair Ergonomic,Furniture,2,18700.0,15,37400.0,INR,Delivered,SR10
SO2496,2024-08-10,C0011,Ola Cabs,West,Bengaluru,Transport,P007,Mechanical Keyboard,Electronics,3,7500.0,0,22500.0,INR,In Transit,SR09
SO2497,2024-08-10,C0001,Infosys Ltd,North,Bengaluru,Enterprise,P005,Smartphone X12,Electronics,13,55250.0,15,718250.0,INR,Delivered,SR07
SO2498,2024-08-11,C0014,Swiggy India,North,Bengaluru,Food-Tech,P010,Conference Table,Furniture,20,55000.0,0,1100000.0,INR,Delivered,SR08
SO2499,2024-08-11,C0013,Nykaa Fashion,North,Mumbai,Retail,P007,Mechanical Keyboard,Electronics,20,6000.0,20,120000.0,INR,Delivered,SR01
SO2500,2024-08-12,C0009,Amazon India,North,Hyderabad,E-Commerce,P006,Tablet Air,Electronics,19,42750.0,5,812250.0,INR,Delivered,SR01
SO2501,2024-08-12,C0010,Zomato Ltd,Central,Gurugram,Food-Tech,P002,Wireless Headphones,Electronics,19,8075.0,5,153425.0,INR,Processing,SR03
SO2502,2024-08-12,C0011,Ola Cabs,West,Bengaluru,Transport,P009,Filing Cabinet,Furniture,9,10800.0,10,97200.0,INR,Delivered,SR10
SO2503,2024-08-12,C0008,Flipkart Pvt Ltd,Central,Bengaluru,E-Commerce,P003,Office Chair Ergonomic,Furniture,8,20900.0,5,167200.0,INR,In Transit,SR01
SO2504,2024-08-12,C0003,Wipro Solutions,East,Pune,Enterprise,P005,Smartphone X12,Electronics,19,55250.0,15,1049750.0,INR,Delivered,SR06
SO2505,2024-08-12,C0005,HDFC Bank,South,Mumbai,BFSI,P010,Conference Table,Furniture,18,52250.0,5,940500.0,INR,Delivered,SR05
SO2506,2024-08-12,C0010,Zomato Ltd,Central,Gurugram,Food-Tech,P006,Tablet Air,Electronics,10,40500.0,10,405000.0,INR,Cancelled,SR09
SO2507,2024-08-12,C0010,Zomato Ltd,Central,Gurugram,Food-Tech,P003,Office Chair Ergonomic,Furniture,2,20900.0,5,41800.0,INR,Delivered,SR09
SO2508,2024-08-12,C0014,Swiggy India,North,Bengaluru,Food-Tech,P001,Laptop Pro 15,Electronics,14,76500.0,10,1071000.0,INR,Delivered,SR04
